pName,doi
A feature matching and fusion-based positive obstacle detection algorithm for field autonomous land vehicles,10.1177/1729881417692516
Fault-tolerant communication topology management based on minimum cost arborescence for leader–follower UAV formation under communication faults,10.1177/1729881417693965
Optimal three-dimensional biped walking pattern generation based on geodesics,10.1177/1729881417696235
Dynamic model and workspace analysis of novel incompletely restrained cable-suspension swing system driven by two cables,10.1177/1729881417695186
Analysis of coordinated grasping kinematics and optimization of grasping force of a parallel hybrid hand,10.1177/1729881417716816
A novel hyperspectral image classification approach based on multiresolution segmentation with a few labeled samples,10.1177/1729881417710219
Active balance of humanoid movement based on dynamic task-prior system,10.1177/1729881417710793
Mutual acoustic identification in the swarm of e-puck robots,10.1177/1729881417710794
Discriminative collaborative representation for multimodal image classification,10.1177/1729881417714211
4-Dimensional deformation part model for pose estimation using Kalman filter constraints,10.1177/1729881417714230
Identification of robotic systems with hysteresis using Nonlinear AutoRegressive eXogenous input models,10.1177/1729881417705845
Sensor to sensor calibration of the integrated INS/vision navigation system: Time-domain optimization,10.1177/1729881417707322
Error modeling and sensitivity analysis of a 3-P(Pa)S parallel type spindle head with parallelogram structure,10.1177/1729881417715012
Kinematics and dynamics analysis of a novel five-degrees-of-freedom hybrid robot,10.1177/1729881417716634
Polytopic linear parameter varying model-based tube model predictive control for hypersonic vehicles,10.1177/1729881417714398
A voting method for stereo egomotion estimation,10.1177/1729881417710795
DRHC synthesis for simultaneous tracking and formation of nonhomogeneous multi-agents with time-varying communication topology,10.1177/1729881416658177
Visual feedback–based heading control of autonomous underwater vehicle for pipeline corrosion inspection,10.1177/1729881416658171
Stable and fast model-free walk with arms movement for humanoid robots,10.1177/1729881416675135
Robots serve humans in public places—KeJia robot as a shopping assistant,10.1177/1729881417703569
Panoramic camera tracking on planetary rovers using feedforward control,10.1177/1729881417705921
Vision-based people detection using depth information for social robots: An experimental evaluation,10.1177/1729881417705923
A comparative evaluation of swarm intelligence techniques for solving combinatorial optimization problems,10.1177/1729881417705969
Iris pattern recognition based on cumulative sums and majority vote methods,10.1177/1729881417703931
Virtual prototype and experimental research on spatial kinematics of telescopic robotic excavator,10.1177/1729881417705305
Modeling and experiments of a soft robotic gripper in amphibious environments,10.1177/1729881417707148
"Real-time, automatic digi-tailor mannequin robot adjustment based on human body classification through supervised learning",10.1177/1729881417707169
Current trends in reconfigurable modular robots design,10.1177/1729881417710457
An indoor mobile robot navigation technique using odometry and electronic compass,10.1177/1729881417711643
Gradient-guided color image contrast and saturation enhancement,10.1177/1729881417711683
Transfer learning on convolutional activation feature as applied to a building quality assessment robot,10.1177/1729881417712620
Multilateral teleoperation under asymmetric time delays: L2 stability and robustness,10.1177/1729881417710148
Multirobot task allocation based on an improved particle swarm optimization approach,10.1177/1729881417710312
A novel fuzzy three-dimensional grid navigation method for mobile robots,10.1177/1729881417710444
Hybrid position/virtual-force control for obstacle avoidance of wheeled robots using Elman neural network training technique,10.1177/1729881417710460
Adaptive sliding mode fault-tolerant control for hypersonic vehicle based on radial basis function neural networks,10.1177/1729881416673783
Effect of alignment angle on the alignment accuracy of a miniature rotation robot for microscopy imaging,10.1177/1729881417703570
Generalized proportional integral observer–based composite control method for robotic thermal tactile sensor with disturbances,10.1177/1729881417710033
"Workload, awareness and automation in multiple-robot supervision",10.1177/1729881417710463
A novel iterative learning path-tracking control for nonholonomic mobile robots against initial shifts,10.1177/1729881417710634
A number synthesis method of the self-adapting upper-limb rehabilitation exoskeletons,10.1177/1729881417710796
Detecting negative obstacle using Kinect sensor,10.1177/1729881417710972
Robust adaptive tracking control for unmanned helicopter with constraints,10.1177/1729881417712621
A biological-inspired episodic cognitive map building framework for mobile robot navigation,10.1177/1729881417705922
A new design of cellular soft continuum manipulator based on beehive-inspired modular structure,10.1177/1729881417707380
Golf video tracking based on recognition with HOG and spatial–temporal vector,10.1177/1729881417704544
Dynamic k-coverage planning for multiple events with mobile robots,10.1177/1729881417710792
Ascent trajectory tracking for an air-breathing hypersonic vehicle with guardian maps,10.1177/1729881417705161
A novel 110 kV power line inspection robot and its climbing ability analysis,10.1177/1729881417710461
Design of a modular robotic system that mimics small fish locomotion and body movements for ethological studies,10.1177/1729881417706628
Simultaneous localization and mapping for autonomous bicycles,10.1177/1729881417707170
Attitude and position controller design and implementation for a quadrotor,10.1177/1729881417709242
